timestamp,api_source,run_number,hardware_platform,hardware_model,cloud_platform,chaos_strategy,chaos_level,drift_type,original_field,mutated_field,metadata
2026-05-24T21:28:59.709563Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 183.93471158089412, ""mutated_value"": 174.88132389356724, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709567Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""porc"", ""mutated_value"": ""proc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709570Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,canonica,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709573Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,etadata-drifted,etadata-driftezd,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709582Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonica_value,canonica_value,"{""original_value"": ""proc"", ""mutated_value"": ""poc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709585Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 174.88132389356724, ""mutated_value"": 179.09932546206593, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709588Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonica,canonica_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709591Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonica_drifted_value,canonica_drifted_value,"{""original_value"": ""poc"", ""mutated_value"": ""poc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709594Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,canonica_drifted,CanonicaDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709597Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709600Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,etadata-driftezd,etadata-driftezd_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709603Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonicaDrifted,CanonixcaDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709606Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDrifted,CanonixcaDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709618Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,svalue,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709621Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709623Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_value,CanonixcaDrifted_drifted_value,"{""original_value"": ""poc"", ""mutated_value"": ""poc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709626Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_value,CanonixcaDrifted_drifted_value,"{""original_value"": ""poc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709629Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_value,CanonixcaDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709632Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,etadata-driftezd_drifted,etadata-driftezd-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709635Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,svalue,svale,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709637Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709640Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,etadata-driftezd-drifted,etadata-driftezd-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709643Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_value,CanonixcaDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709646Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDrifted_drifted,CanonixcaDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709648Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_drifted_value,CanonixcaDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709651Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDrifted_drifted_drifted_value,CanonixcaDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709654Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale_value,svale_value,"{""original_value"": 179.09932546206593, ""mutated_value"": 163.74513204556987, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709657Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDrifted_drifted_drifted,CanonixcaDrifted_drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709660Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale_value,svale_value,"{""original_value"": 163.74513204556987, ""mutated_value"": 163.5542465439141, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709663Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,svale,svale_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709666Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,CanonixcaDrifted_drifted_drifted_drifted,CanonixcaDriftedDriftedDriftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709669Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted_value,CanonixcaDriftedDriftedDriftedDrifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709672Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,etadata-driftezd-drifted_drifted,Etadata-driftezd-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709675Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,svale_drifted,svale_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709677Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale_drifted_drifted_value,svale_drifted_drifted_value,"{""original_value"": 163.5542465439141, ""mutated_value"": 160.02671825126322, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709680Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,svale_drifted_drifted,svale_drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709683Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDriftedDriftedDriftedDrifted,CanonixcaDriftedDriftedDriftedDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709686Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709689Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale_drifted_drifted_drifted_value,svale_drifted_drifted_drifted_value,"{""original_value"": 160.02671825126322, ""mutated_value"": 152.4429562487355, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709692Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,svale_drifted_drifted_drifted,svale-drifted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709695Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709698Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,Etadata-driftezd-driftedDrifted,Etadata-driftezd-driftedDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709701Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709703Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,svale-drifted-drifted-drifted,svale-difted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709706Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709708Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale-difted-drifted-drifted_value,svale-difted-drifted-drifted_value,"{""original_value"": 152.4429562487355, ""mutated_value"": 160.63063940795251, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709711Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709715Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale-difted-drifted-drifted_value,svale-difted-drifted-drifted_value,"{""original_value"": 160.63063940795251, ""mutated_value"": 166.76570512894318, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709719Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,svale-difted-drifted-drifted_value,svale-difted-drifted-drifted_value,"{""original_value"": 166.76570512894318, ""mutated_value"": 172.22353260985213, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709723Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,CanonixcaDriftedDriftedDriftedDrifted_drifted,CanonixcaDriftedDriftedDriftedDrifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709727Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709729Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,svale-difted-drifted-drifted,svale-difted-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709732Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709735Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,Etadata-driftezd-driftedDrifted_drifted,Etadata-driftezd-driftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709737Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709740Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709743Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,Etadata-driftezd-driftedDrifted_drifted_drifted,Etadata-driftezd-driftedDrifted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709746Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,svale-difted-drifted-drifted_drifted,svale-difed-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709749Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,svale-difed-drifted-drifted_drifted,sgvale-difed-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709752Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,Etadata-driftezd-driftedDrifted-drifted-drifted,Etadata-driftezd-driftedDrifted-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709754Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,sgvale-difed-drifted-drifted_drifted_value,sgvale-difed-drifted-drifted_drifted_value,"{""original_value"": 172.22353260985213, ""mutated_value"": 176.06907863742532, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709758Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709760Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,Etadata-driftezd-driftedDrifted-drifted-drifted_drifted,Etadata-driftezd-driftedDrifted-drifted-drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709763Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,sgvale-difed-drifted-drifted_drifted,Sgvale-difed-drifted-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709766Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,CanonixcaDriftedDriftedDriftedDrifted-drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709768Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709771Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDriftedDriftedDriftedDrifted-drifted,CanonixcaDriftedDriftedDriftedDrifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709773Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-difed-drifted-driftedDrifted_value,Sgvale-difed-drifted-driftedDrifted_value,"{""original_value"": 176.06907863742532, ""mutated_value"": 187.06002798254224, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709777Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,Sgvale-difed-drifted-driftedDrifted,Sgvale-ifed-drifted-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709780Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709783Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,Sgvale-ifed-drifted-driftedDrifted,Sgvale-ifed-drifetd-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709786Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDrifted_value,Sgvale-ifed-drifetd-driftedDrifted_value,"{""original_value"": 187.06002798254224, ""mutated_value"": 193.46749569476455, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709790Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,CanonixcaDriftedDriftedDriftedDrifted-drifted_drifted,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709831Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDrifted_value,Sgvale-ifed-drifetd-driftedDrifted_value,"{""original_value"": 193.46749569476455, ""mutated_value"": 190.91831720974176, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709843Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,Etadata-driftezd-driftedDrifted-drifted-drifted_drifted_drifted,Etadata-driftezd-driftedDrifted-drifted-drifted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709849Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709852Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709855Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709859Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDrifted_value,Sgvale-ifed-drifetd-driftedDrifted_value,"{""original_value"": 190.91831720974176, ""mutated_value"": 190.28280307935432, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709863Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709866Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,Sgvale-ifed-drifetd-driftedDrifted,Sgvale-ifed-drifetd-driftedDurifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709869Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709871Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDurifted_value,Sgvale-ifed-drifetd-driftedDurifted_value,"{""original_value"": 190.28280307935432, ""mutated_value"": 173.2103982699052, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709875Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709877Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709880Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709883Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDurifted_value,Sgvale-ifed-drifetd-driftedDurifted_value,"{""original_value"": 173.2103982699052, ""mutated_value"": 164.38753234938324, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709886Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709889Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,Etadata-driftezd-driftedDrifted-drifted-drifted-drifted-drifted,Etadata-drifqtezd-driftedDrifted-drifted-drifted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709892Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,Etadata-drifqtezd-driftedDrifted-drifted-drifted-drifted-drifted,Etadata-drifqtezd-driftedDrifted-drifted-drifted-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709894Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709897Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetd-driftedDurifted_value,Sgvale-ifed-drifetd-driftedDurifted_value,"{""original_value"": 164.38753234938324, ""mutated_value"": 166.43956841415817, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709900Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifted_drifted_drifted,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifte_ddrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709903Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,Sgvale-ifed-drifetd-driftedDurifted,Sgvale-ifed-drifetdn-driftedDurifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709906Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifte_ddrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifte_ddrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709909Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709911Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetdn-driftedDurifted_value,Sgvale-ifed-drifetdn-driftedDurifted_value,"{""original_value"": 166.43956841415817, ""mutated_value"": 176.92168254678467, ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709914Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifte_ddrifted_drifted_value,CanonixcaDriftedDriftedDriftedDrifted-driftedDrifte_ddrifted_drifted_value,"{""original_value"": ""oc"", ""mutated_value"": ""oc"", ""total_runtime_sec"": 15.915246791002573}"
2026-05-24T21:28:59.709917Z,finnhub,2,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,Sgvale-ifed-drifetdn-driftedDurifted_value,Sgvale-ifed-drifetdn-driftedDurifted_value,"{""original_value"": 176.92168254678467, ""mutated_value"": 169.51335844846093, ""total_runtime_sec"": 15.915246791002573}"
